         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]       [Wg^-1]           [%]          [°C]
          2644   4.72797e+02   2.64400e+03   1.58528e+00   7.36901e+01   4.70667e+02
          2645   4.72962e+02   2.64500e+03   1.59054e+00   7.36763e+01   4.70833e+02
          2646   4.73126e+02   2.64600e+03   1.59569e+00   7.36626e+01   4.71000e+02
          2647   4.73301e+02   2.64700e+03   1.60139e+00   7.36485e+01   4.71167e+02
          2648   4.73468e+02   2.64800e+03   1.60591e+00   7.36345e+01   4.71333e+02
          2649   4.73635e+02   2.64900e+03   1.61083e+00   7.36208e+01   4.71500e+02
          2650   4.73801e+02   2.65000e+03   1.61621e+00   7.36073e+01   4.71667e+02
          2651   4.73974e+02   2.65100e+03   1.62211e+00   7.35935e+01   4.71833e+02
          2652   4.74129e+02   2.65200e+03   1.62908e+00   7.35791e+01   4.72000e+02
          2653   4.74305e+02   2.65300e+03   1.63638e+00   7.35658e+01   4.72167e+02
          2654   4.74470e+02   2.65400e+03   1.64328e+00   7.35528e+01   4.72333e+02
          2655   4.74638e+02   2.65500e+03   1.64951e+00   7.35393e+01   4.72500e+02
          2656   4.74809e+02   2.65600e+03   1.65765e+00   7.35258e+01   4.72667e+02
          2657   4.74967e+02   2.65700e+03   1.66472e+00   7.35124e+01   4.72833e+02
          2658   4.75140e+02   2.65800e+03   1.67155e+00   7.34985e+01   4.73000e+02
          2659   4.75313e+02   2.65900e+03   1.67886e+00   7.34840e+01   4.73167e+02
          2660   4.75476e+02   2.66000e+03   1.68706e+00   7.34689e+01   4.73333e+02
          2661   4.75644e+02   2.66100e+03   1.69427e+00   7.34541e+01   4.73500e+02
          2662   4.75823e+02   2.66200e+03   1.70120e+00   7.34391e+01   4.73667e+02
          2663   4.75979e+02   2.66300e+03   1.70817e+00   7.34240e+01   4.73833e+02
          2664   4.76150e+02   2.66400e+03   1.71453e+00   7.34102e+01   4.74000e+02
          2665   4.76324e+02   2.66500e+03   1.72167e+00   7.33961e+01   4.74167e+02
          2666   4.76496e+02   2.66600e+03   1.72857e+00   7.33821e+01   4.74333e+02
          2667   4.76665e+02   2.66700e+03   1.73532e+00   7.33689e+01   4.74500e+02
          2668   4.76833e+02   2.66800e+03   1.74183e+00   7.33592e+01   4.74667e+02
          2669   4.76996e+02   2.66900e+03   1.74771e+00   7.33493e+01   4.74833e+02
          2670   4.77160e+02   2.67000e+03   1.75361e+00   7.33389e+01   4.75000e+02
          2671   4.77326e+02   2.67100e+03   1.75944e+00   7.33279e+01   4.75167e+02
          2672   4.77485e+02   2.67200e+03   1.76605e+00   7.33181e+01   4.75333e+02
          2673   4.77658e+02   2.67300e+03   1.77235e+00   7.33058e+01   4.75500e+02
          2674   4.77825e+02   2.67400e+03   1.77848e+00   7.32924e+01   4.75667e+02
          2675   4.77987e+02   2.67500e+03   1.78504e+00   7.32785e+01   4.75833e+02
          2676   4.78160e+02   2.67600e+03   1.78932e+00   7.32598e+01   4.76000e+02
          2677   4.78321e+02   2.67700e+03   1.79493e+00   7.32433e+01   4.76167e+02
          2678   4.78501e+02   2.67800e+03   1.80078e+00   7.32272e+01   4.76333e+02
          2679   4.78658e+02   2.67900e+03   1.80652e+00   7.32107e+01   4.76500e+02
          2680   4.78835e+02   2.68000e+03   1.81260e+00   7.31944e+01   4.76667e+02
          2681   4.79008e+02   2.68100e+03   1.81902e+00   7.31796e+01   4.76833e+02
          2682   4.79160e+02   2.68200e+03   1.82576e+00   7.31649e+01   4.77000e+02
          2683   4.79335e+02   2.68300e+03   1.83168e+00   7.31500e+01   4.77167e+02
          2684   4.79503e+02   2.68400e+03   1.83834e+00   7.31378e+01   4.77333e+02
          2685   4.79665e+02   2.68500e+03   1.84526e+00   7.31241e+01   4.77500e+02
          2686   4.79828e+02   2.68600e+03   1.85180e+00   7.31096e+01   4.77667e+02
          2687   4.80005e+02   2.68700e+03   1.85761e+00   7.30950e+01   4.77833e+02
          2688   4.80170e+02   2.68800e+03   1.86365e+00   7.30808e+01   4.78000e+02
          2689   4.80343e+02   2.68900e+03   1.86946e+00   7.30662e+01   4.78167e+02
          2690   4.80508e+02   2.69000e+03   1.87478e+00   7.30512e+01   4.78333e+02
          2691   4.80673e+02   2.69100e+03   1.87989e+00   7.30365e+01   4.78500e+02
          2692   4.80833e+02   2.69200e+03   1.88624e+00   7.30238e+01   4.78667e+02
          2693   4.81008e+02   2.69300e+03   1.89306e+00   7.30113e+01   4.78833e+02
          2694   4.81175e+02   2.69400e+03   1.89964e+00   7.29986e+01   4.79000e+02
          2695   4.81350e+02   2.69500e+03   1.90616e+00   7.29860e+01   4.79167e+02
          2696   4.81517e+02   2.69600e+03   1.91151e+00   7.29770e+01   4.79333e+02
          2697   4.81688e+02   2.69700e+03   1.91750e+00   7.29670e+01   4.79500e+02
          2698   4.81861e+02   2.69800e+03   1.92351e+00   7.29560e+01   4.79667e+02
          2699   4.82022e+02   2.69900e+03   1.92964e+00   7.29442e+01   4.79833e+02
          2700   4.82185e+02   2.70000e+03   1.93764e+00   7.29327e+01   4.80000e+02
          2701   4.82356e+02   2.70100e+03   1.94494e+00   7.29197e+01   4.80167e+02
          2702   4.82520e+02   2.70200e+03   1.95236e+00   7.29058e+01   4.80333e+02
          2703   4.82693e+02   2.70300e+03   1.95969e+00   7.28919e+01   4.80500e+02
          2704   4.82862e+02   2.70400e+03   1.96681e+00   7.28772e+01   4.80667e+02
          2705   4.83036e+02   2.70500e+03   1.97457e+00   7.28642e+01   4.80833e+02
          2706   4.83211e+02   2.70600e+03   1.98221e+00   7.28510e+01   4.81000e+02
          2707   4.83363e+02   2.70700e+03   1.98873e+00   7.28376e+01   4.81167e+02
          2708   4.83535e+02   2.70800e+03   1.99633e+00   7.28279e+01   4.81333e+02
          2709   4.83698e+02   2.70900e+03   2.00374e+00   7.28177e+01   4.81500e+02
          2710   4.83865e+02   2.71000e+03   2.01077e+00   7.28070e+01   4.81667e+02
          2711   4.84037e+02   2.71100e+03   2.01759e+00   7.27959e+01   4.81833e+02
          2712   4.84196e+02   2.71200e+03   2.02419e+00   7.27853e+01   4.82000e+02
          2713   4.84357e+02   2.71300e+03   2.03063e+00   7.27732e+01   4.82167e+02
          2714   4.84537e+02   2.71400e+03   2.03683e+00   7.27602e+01   4.82333e+02
          2715   4.84700e+02   2.71500e+03   2.04326e+00   7.27465e+01   4.82500e+02
          2716   4.84878e+02   2.71600e+03   2.04822e+00   7.27296e+01   4.82667e+02
          2717   4.85040e+02   2.71700e+03   2.05421e+00   7.27148e+01   4.82833e+02
          2718   4.85204e+02   2.71800e+03   2.06056e+00   7.27004e+01   4.83000e+02
          2719   4.85371e+02   2.71900e+03   2.06683e+00   7.26857e+01   4.83167e+02
          2720   4.85541e+02   2.72000e+03   2.07321e+00   7.26698e+01   4.83333e+02
          2721   4.85710e+02   2.72100e+03   2.07955e+00   7.26552e+01   4.83500e+02
          2722   4.85871e+02   2.72200e+03   2.08580e+00   7.26417e+01   4.83667e+02
          2723   4.86044e+02   2.72300e+03   2.09249e+00   7.26283e+01   4.83833e+02
          2724   4.86213e+02   2.72400e+03   2.09942e+00   7.26149e+01   4.84000e+02
          2725   4.86380e+02   2.72500e+03   2.10630e+00   7.26012e+01   4.84167e+02
          2726   4.86542e+02   2.72600e+03   2.11383e+00   7.25869e+01   4.84333e+02
          2727   4.86706e+02   2.72700e+03   2.12172e+00   7.25719e+01   4.84500e+02
          2728   4.86878e+02   2.72800e+03   2.12880e+00   7.25561e+01   4.84667e+02
          2729   4.87048e+02   2.72900e+03   2.13602e+00   7.25396e+01   4.84833e+02
          2730   4.87212e+02   2.73000e+03   2.14252e+00   7.25228e+01   4.85000e+02
          2731   4.87383e+02   2.73100e+03   2.14856e+00   7.25065e+01   4.85167e+02
          2732   4.87545e+02   2.73200e+03   2.15533e+00   7.24896e+01   4.85333e+02
          2733   4.87720e+02   2.73300e+03   2.16109e+00   7.24732e+01   4.85500e+02
          2734   4.87892e+02   2.73400e+03   2.16641e+00   7.24576e+01   4.85667e+02
          2735   4.88060e+02   2.73500e+03   2.17185e+00   7.24426e+01   4.85833e+02
          2736   4.88230e+02   2.73600e+03   2.17600e+00   7.24307e+01   4.86000e+02
          2737   4.88400e+02   2.73700e+03   2.18179e+00   7.24177e+01   4.86167e+02
          2738   4.88573e+02   2.73800e+03   2.18759e+00   7.24041e+01   4.86333e+02
          2739   4.88737e+02   2.73900e+03   2.19295e+00   7.23904e+01   4.86500e+02
          2740   4.88899e+02   2.74000e+03   2.19616e+00   7.23793e+01   4.86667e+02
          2741   4.89073e+02   2.74100e+03   2.20150e+00   7.23678e+01   4.86833e+02
          2742   4.89239e+02   2.74200e+03   2.20743e+00   7.23555e+01   4.87000e+02
          2743   4.89410e+02   2.74300e+03   2.21388e+00   7.23427e+01   4.87167e+02
          2744   4.89575e+02   2.74400e+03   2.22122e+00   7.23314e+01   4.87333e+02
          2745   4.89738e+02   2.74500e+03   2.22765e+00   7.23200e+01   4.87500e+02
          2746   4.89908e+02   2.74600e+03   2.23375e+00   7.23080e+01   4.87667e+02
          2747   4.90074e+02   2.74700e+03   2.23935e+00   7.22958e+01   4.87833e+02
          2748   4.90247e+02   2.74800e+03   2.24577e+00   7.22849e+01   4.88000e+02
          2749   4.90405e+02   2.74900e+03   2.25158e+00   7.22732e+01   4.88167e+02
          2750   4.90578e+02   2.75000e+03   2.25743e+00   7.22611e+01   4.88333e+02
          2751   4.90751e+02   2.75100e+03   2.26344e+00   7.22495e+01   4.88500e+02
          2752   4.90913e+02   2.75200e+03   2.26930e+00   7.22372e+01   4.88667e+02
          2753   4.91081e+02   2.75300e+03   2.27459e+00   7.22244e+01   4.88833e+02
          2754   4.91238e+02   2.75400e+03   2.28022e+00   7.22115e+01   4.89000e+02
          2755   4.91416e+02   2.75500e+03   2.28629e+00   7.21980e+01   4.89167e+02
          2756   4.91577e+02   2.75600e+03   2.29090e+00   7.21823e+01   4.89333e+02
          2757   4.91741e+02   2.75700e+03   2.29675e+00   7.21674e+01   4.89500e+02
          2758   4.91915e+02   2.75800e+03   2.30325e+00   7.21519e+01   4.89667e+02
          2759   4.92087e+02   2.75900e+03   2.30942e+00   7.21358e+01   4.89833e+02
          2760   4.92254e+02   2.76000e+03   2.31584e+00   7.21193e+01   4.90000e+02
          2761   4.92425e+02   2.76100e+03   2.32194e+00   7.21033e+01   4.90167e+02
          2762   4.92585e+02   2.76200e+03   2.32771e+00   7.20873e+01   4.90333e+02
          2763   4.92761e+02   2.76300e+03   2.33369e+00   7.20719e+01   4.90500e+02
          2764   4.92928e+02   2.76400e+03   2.34062e+00   7.20588e+01   4.90667e+02
          2765   4.93089e+02   2.76500e+03   2.34769e+00   7.20450e+01   4.90833e+02
          2766   4.93265e+02   2.76600e+03   2.35469e+00   7.20313e+01   4.91000e+02
          2767   4.93431e+02   2.76700e+03   2.36103e+00   7.20184e+01   4.91167e+02
          2768   4.93597e+02   2.76800e+03   2.36632e+00   7.20091e+01   4.91333e+02
          2769   4.93762e+02   2.76900e+03   2.37231e+00   7.19993e+01   4.91500e+02
          2770   4.93929e+02   2.77000e+03   2.37951e+00   7.19890e+01   4.91667e+02
          2771   4.94104e+02   2.77100e+03   2.38690e+00   7.19782e+01   4.91833e+02
          2772   4.94266e+02   2.77200e+03   2.39536e+00   7.19686e+01   4.92000e+02
          2773   4.94440e+02   2.77300e+03   2.40333e+00   7.19581e+01   4.92167e+02
          2774   4.94598e+02   2.77400e+03   2.41124e+00   7.19472e+01   4.92333e+02
          2775   4.94769e+02   2.77500e+03   2.41889e+00   7.19356e+01   4.92500e+02
          2776   4.94937e+02   2.77600e+03   2.42687e+00   7.19216e+01   4.92667e+02
          2777   4.95100e+02   2.77700e+03   2.43477e+00   7.19095e+01   4.92833e+02
          2778   4.95268e+02   2.77800e+03   2.44243e+00   7.18982e+01   4.93000e+02
          2779   4.95443e+02   2.77900e+03   2.44980e+00   7.18867e+01   4.93167e+02
          2780   4.95605e+02   2.78000e+03   2.45812e+00   7.18745e+01   4.93333e+02
          2781   4.95769e+02   2.78100e+03   2.46489e+00   7.18626e+01   4.93500e+02
          2782   4.95936e+02   2.78200e+03   2.47134e+00   7.18503e+01   4.93667e+02
          2783   4.96109e+02   2.78300e+03   2.47809e+00   7.18373e+01   4.93833e+02
          2784   4.96269e+02   2.78400e+03   2.48420e+00   7.18231e+01   4.94000e+02
          2785   4.96440e+02   2.78500e+03   2.49165e+00   7.18095e+01   4.94167e+02
          2786   4.96617e+02   2.78600e+03   2.49855e+00   7.17951e+01   4.94333e+02
          2787   4.96781e+02   2.78700e+03   2.50492e+00   7.17800e+01   4.94500e+02
          2788   4.96936e+02   2.78800e+03   2.50944e+00   7.17654e+01   4.94667e+02
          2789   4.97122e+02   2.78900e+03   2.51514e+00   7.17525e+01   4.94833e+02
          2790   4.97289e+02   2.79000e+03   2.52093e+00   7.17407e+01   4.95000e+02
          2791   4.97448e+02   2.79100e+03   2.52645e+00   7.17292e+01   4.95167e+02
          2792   4.97617e+02   2.79200e+03   2.53383e+00   7.17194e+01   4.95333e+02
          2793   4.97782e+02   2.79300e+03   2.53993e+00   7.17081e+01   4.95500e+02
          2794   4.97942e+02   2.79400e+03   2.54579e+00   7.16957e+01   4.95667e+02
          2795   4.98118e+02   2.79500e+03   2.55160e+00   7.16825e+01   4.95833e+02
          2796   4.98283e+02   2.79600e+03   2.55535e+00   7.16673e+01   4.96000e+02
          2797   4.98449e+02   2.79700e+03   2.56081e+00   7.16519e+01   4.96167e+02
          2798   4.98625e+02   2.79800e+03   2.56680e+00   7.16362e+01   4.96333e+02
          2799   4.98784e+02   2.79900e+03   2.57323e+00   7.16205e+01   4.96500e+02
          2800   4.98965e+02   2.80000e+03   2.57903e+00   7.16022e+01   4.96667e+02
          2801   4.99121e+02   2.80100e+03   2.58484e+00   7.15854e+01   4.96833e+02
          2802   4.99290e+02   2.80200e+03   2.59067e+00   7.15692e+01   4.97000e+02
          2803   4.99464e+02   2.80300e+03   2.59654e+00   7.15528e+01   4.97167e+02
          2804   4.99634e+02   2.80400e+03   2.60232e+00   7.15373e+01   4.97333e+02
          2805   4.99797e+02   2.80500e+03   2.60772e+00   7.15225e+01   4.97500e+02
          2806   4.99963e+02   2.80600e+03   2.61355e+00   7.15076e+01   4.97667e+02
          2807   5.00135e+02   2.80700e+03   2.61964e+00   7.14924e+01   4.97833e+02
          2808   5.00302e+02   2.80800e+03   2.62515e+00   7.14785e+01   4.98000e+02
          2809   5.00472e+02   2.80900e+03   2.63111e+00   7.14639e+01   4.98167e+02
          2810   5.00642e+02   2.81000e+03   2.63642e+00   7.14486e+01   4.98333e+02
          2811   5.00813e+02   2.81100e+03   2.64129e+00   7.14331e+01   4.98500e+02
          2812   5.00973e+02   2.81200e+03   2.64755e+00   7.14182e+01   4.98667e+02
          2813   5.01145e+02   2.81300e+03   2.65395e+00   7.14033e+01   4.98833e+02
          2814   5.01308e+02   2.81400e+03   2.66064e+00   7.13882e+01   4.99000e+02
          2815   5.01481e+02   2.81500e+03   2.66737e+00   7.13737e+01   4.99167e+02
          2816   5.01650e+02   2.81600e+03   2.67383e+00   7.13619e+01   4.99333e+02
          2817   5.01812e+02   2.81700e+03   2.68042e+00   7.13490e+01   4.99500e+02
          2818   5.01979e+02   2.81800e+03   2.68706e+00   7.13357e+01   4.99667e+02
          2819   5.02147e+02   2.81900e+03   2.69357e+00   7.13227e+01   4.99833e+02
          2820   5.02320e+02   2.82000e+03   2.70120e+00   7.13114e+01   5.00000e+02
          2821   5.02491e+02   2.82100e+03   2.70838e+00   7.12984e+01   5.00167e+02
          2822   5.02654e+02   2.82200e+03   2.71450e+00   7.12846e+01   5.00333e+02
          2823   5.02835e+02   2.82300e+03   2.72031e+00   7.12712e+01   5.00500e+02
          2824   5.02996e+02   2.82400e+03   2.72597e+00   7.12566e+01   5.00667e+02
          2825   5.03157e+02   2.82500e+03   2.73242e+00   7.12420e+01   5.00833e+02
          2826   5.03327e+02   2.82600e+03   2.73865e+00   7.12279e+01   5.01000e+02
          2827   5.03495e+02   2.82700e+03   2.74443e+00   7.12145e+01   5.01167e+02
          2828   5.03661e+02   2.82800e+03   2.74944e+00   7.12004e+01   5.01333e+02
          2829   5.03825e+02   2.82900e+03   2.75468e+00   7.11862e+01   5.01500e+02
          2830   5.03993e+02   2.83000e+03   2.76050e+00   7.11728e+01   5.01667e+02
          2831   5.04161e+02   2.83100e+03   2.76669e+00   7.11596e+01   5.01833e+02
          2832   5.04331e+02   2.83200e+03   2.77190e+00   7.11455e+01   5.02000e+02
          2833   5.04500e+02   2.83300e+03   2.77781e+00   7.11313e+01   5.02167e+02
          2834   5.04673e+02   2.83400e+03   2.78355e+00   7.11172e+01   5.02333e+02
          2835   5.04833e+02   2.83500e+03   2.78946e+00   7.11028e+01   5.02500e+02
          2836   5.05002e+02   2.83600e+03   2.79577e+00   7.10867e+01   5.02667e+02
          2837   5.05175e+02   2.83700e+03   2.80180e+00   7.10722e+01   5.02833e+02
          2838   5.05347e+02   2.83800e+03   2.80689e+00   7.10585e+01   5.03000e+02
          2839   5.05516e+02   2.83900e+03   2.81152e+00   7.10446e+01   5.03167e+02
          2840   5.05680e+02   2.84000e+03   2.81777e+00   7.10310e+01   5.03333e+02
          2841   5.05846e+02   2.84100e+03   2.82362e+00   7.10182e+01   5.03500e+02
          2842   5.06015e+02   2.84200e+03   2.82989e+00   7.10055e+01   5.03667e+02
          2843   5.06172e+02   2.84300e+03   2.83578e+00   7.09924e+01   5.03833e+02
          2844   5.06345e+02   2.84400e+03   2.83981e+00   7.09803e+01   5.04000e+02
          2845   5.06513e+02   2.84500e+03   2.84506e+00   7.09672e+01   5.04167e+02
          2846   5.06687e+02   2.84600e+03   2.85086e+00   7.09534e+01   5.04333e+02
          2847   5.06849e+02   2.84700e+03   2.85664e+00   7.09394e+01   5.04500e+02
          2848   5.07024e+02   2.84800e+03   2.86155e+00   7.09254e+01   5.04667e+02
          2849   5.07199e+02   2.84900e+03   2.86740e+00   7.09115e+01   5.04833e+02
          2850   5.07367e+02   2.85000e+03   2.87300e+00   7.08972e+01   5.05000e+02
          2851   5.07531e+02   2.85100e+03   2.87833e+00   7.08827e+01   5.05167e+02
          2852   5.07694e+02   2.85200e+03   2.88436e+00   7.08703e+01   5.05333e+02
          2853   5.07862e+02   2.85300e+03   2.88962e+00   7.08581e+01   5.05500e+02
          2854   5.08034e+02   2.85400e+03   2.89523e+00   7.08456e+01   5.05667e+02
          2855   5.08197e+02   2.85500e+03   2.90107e+00   7.08328e+01   5.05833e+02
          2856   5.08368e+02   2.85600e+03   2.90701e+00   7.08229e+01   5.06000e+02
          2857   5.08535e+02   2.85700e+03   2.91303e+00   7.08122e+01   5.06167e+02
